,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1662,Soundview,40.821012197914015,-73.86574609554924,McDonald's,40.82341747380047,-73.87464649510548,Fast Food Restaurant
1663,Soundview,40.821012197914015,-73.86574609554924,MTA Bus - White Plains Rd & Seward Av (Bx39),40.82018311335931,-73.85770976543427,Bus Stop
1664,Soundview,40.821012197914015,-73.86574609554924,MTA BxM8,40.826216762380035,-73.86061215530125,Bus Station
1665,Soundview,40.821012197914015,-73.86574609554924,Western Beef,40.827288,-73.86299,Fruit & Vegetable Store
1666,Soundview,40.821012197914015,-73.86574609554924,Key Food,40.82488396694971,-73.85730743408203,Supermarket
1667,Soundview,40.821012197914015,-73.86574609554924,Taco Bell,40.82651901040265,-73.86065295382573,Fast Food Restaurant
1668,Soundview,40.821012197914015,-73.86574609554924,Getty,40.81621766073151,-73.85960928886959,Gas Station
1669,Soundview,40.821012197914015,-73.86574609554924,Watermelon guy,40.823849,-73.874212,Farmers Market
1670,Soundview,40.821012197914015,-73.86574609554924,Randall Community Garden,40.81413599549522,-73.86334781003669,Park
1671,Soundview,40.821012197914015,-73.86574609554924,Clason Point,40.815053833214584,-73.85959780328797,Neighborhood
1672,Soundview,40.821012197914015,-73.86574609554924,Mta Bx27 Soundview And Lacome,40.814082067828195,-73.86071764434118,Bus Station
1673,Soundview,40.821012197914015,-73.86574609554924,J & L Liquors,40.82801135404648,-73.86045922004882,Liquor Store
1674,Soundview,40.821012197914015,-73.86574609554924,Watsom Ave,40.82841027796013,-73.86067170226958,Trail
1675,Soundview,40.821012197914015,-73.86574609554924,Taino Party Hall Rental,40.813808,-73.858621,Event Space
1676,Clason Point,40.80655112003589,-73.85414416189266,Clason Point Park,40.80601244585228,-73.84957637783666,Park
1677,Clason Point,40.80655112003589,-73.85414416189266,Bronx YMCA,40.81242462351939,-73.8461259141686,Gym / Fitness Center
1678,Clason Point,40.80655112003589,-73.85414416189266,Family Dollar,40.813877000000005,-73.858857,Discount Store
1679,Clason Point,40.80655112003589,-73.85414416189266,Shore Haven bikepath,40.80746238044827,-73.85447516703087,Park
1680,Clason Point,40.80655112003589,-73.85414416189266,Shop Smart Food Mart Soundview Ave,40.80947620728788,-73.85456705405758,Grocery Store
1681,Throgs Neck,40.81510925804005,-73.81635002158441,Muscle Maker Grill,40.81939123374593,-73.81729767562672,American Restaurant
1682,Throgs Neck,40.81510925804005,-73.81635002158441,Tosca Café,40.819204436132736,-73.81746681637895,Bar
1683,Throgs Neck,40.81510925804005,-73.81635002158441,The Miles Coffee Bar,40.81946172710321,-73.81735175518574,Coffee Shop
1684,Throgs Neck,40.81510925804005,-73.81635002158441,The Wicked Wolf,40.81968770624791,-73.81735925205253,Pub
1685,Throgs Neck,40.81510925804005,-73.81635002158441,Silver Beach,40.81339791645437,-73.80961196114379,Beach
1686,Throgs Neck,40.81510925804005,-73.81635002158441,Green Dragon,40.81887820776003,-73.81679306899113,Asian Restaurant
1687,Throgs Neck,40.81510925804005,-73.81635002158441,Tommy's Pizzeria,40.81957293563141,-73.81748174041417,Pizza Place
1688,Throgs Neck,40.81510925804005,-73.81635002158441,Patricia's of Tremont,40.823118889430276,-73.81940281496017,Italian Restaurant
1689,Throgs Neck,40.81510925804005,-73.81635002158441,S & W Deli,40.81948470960523,-73.81758001179004,Deli / Bodega
1690,Throgs Neck,40.81510925804005,-73.81635002158441,Bridges Sports Bar,40.81894927151521,-73.8173667230774,Sports Bar
1691,Throgs Neck,40.81510925804005,-73.81635002158441,Tosca Marquee,40.81922225798978,-73.81760066505247,Italian Restaurant
1692,Throgs Neck,40.81510925804005,-73.81635002158441,Franks Pizza & Restaurant,40.818721232539104,-73.81723942127738,Pizza Place
1693,Throgs Neck,40.81510925804005,-73.81635002158441,Ice House Cafe,40.81693037118076,-73.80678736478879,Italian Restaurant
1694,Throgs Neck,40.81510925804005,-73.81635002158441,Spoto's Italian Restaurant,40.82039946759965,-73.8177024901674,Italian Restaurant
1695,Throgs Neck,40.81510925804005,-73.81635002158441,Mamma Lucia's Pizza & Pasta,40.814595207506606,-73.80937943399101,Italian Restaurant
1696,Throgs Neck,40.81510925804005,-73.81635002158441,Rino's Italian Restaurant,40.82123091031154,-73.81874315720901,Italian Restaurant
1697,Throgs Neck,40.81510925804005,-73.81635002158441,BP,40.81999403957201,-73.80997695404865,Donut Shop
1698,Throgs Neck,40.81510925804005,-73.81635002158441,TJ Lizzies Deli,40.816680748505924,-73.81213263010095,Deli / Bodega
1699,Throgs Neck,40.81510925804005,-73.81635002158441,Hawaii Chinese Kitchen,40.818697,-73.817371,Chinese Restaurant
1700,Throgs Neck,40.81510925804005,-73.81635002158441,"4041 E Tremont Ave, Bronx NY",40.819497999999996,-73.81710600000001,Juice Bar
1701,Throgs Neck,40.81510925804005,-73.81635002158441,New York Tennis Club,40.817184,-73.80867,Tennis Court
1702,Throgs Neck,40.81510925804005,-73.81635002158441,Law Offices of Joseph C. Perez,40.8133786,-73.8065601,Lawyer
1703,Throgs Neck,40.81510925804005,-73.81635002158441,Icehouse Café Waterfront Restaurant,40.816779,-73.806519,Restaurant
1704,Throgs Neck,40.81510925804005,-73.81635002158441,Stepping Stone Yacht Club,40.81735204792551,-73.80651578950645,Harbor / Marina
1705,Throgs Neck,40.81510925804005,-73.81635002158441,Dunkin',40.82010764773039,-73.8099328367644,Donut Shop
1706,Throgs Neck,40.81510925804005,-73.81635002158441,Ruane's Deli,40.822433,-73.810703,Deli / Bodega
1707,Throgs Neck,40.81510925804005,-73.81635002158441,Frank And Sons Deli & Grocery,40.822531906070836,-73.81077386877354,Deli / Bodega
1708,Throgs Neck,40.81510925804005,-73.81635002158441,Community Park At Ferry Point,40.81989436627296,-73.8258330427572,Park
1709,Country Club,40.844245936947374,-73.8240992675385,Pelham Bay Park Outdoor Track,40.84868809414734,-73.82228910251595,Track
1710,Country Club,40.844245936947374,-73.8240992675385,Zeppieri & Sons Italian Bakery,40.847119272159645,-73.83205709805584,Bakery
1711,Country Club,40.844245936947374,-73.8240992675385,Barino's Market,40.84611596460709,-73.81941147024399,Sandwich Place
1712,Country Club,40.844245936947374,-73.8240992675385,Louie & Ernie's Pizza,40.83831033779174,-73.82878549938773,Pizza Place
1713,Country Club,40.844245936947374,-73.8240992675385,Empire Bagels,40.8493916428526,-73.83052713165733,Bagel Shop
1714,Country Club,40.844245936947374,-73.8240992675385,Crosby Pizza,40.84614,-73.83197,Pizza Place
1715,Country Club,40.844245936947374,-73.8240992675385,Pelham Bay Park ( Dog Run ),40.85057630453168,-73.82111693193285,Dog Run
1716,Country Club,40.844245936947374,-73.8240992675385,Sushi Q,40.844241640185665,-73.8305264788074,Sushi Restaurant
1717,Country Club,40.844245936947374,-73.8240992675385,Teresa's Homemade Ice Cream,40.838213,-73.828552,American Restaurant
1718,Country Club,40.844245936947374,-73.8240992675385,Pelham Bay Park (Rice Stadium),40.84873647162136,-73.82336894840122,Park
1719,Country Club,40.844245936947374,-73.8240992675385,Pruzzo's,40.846830893319044,-73.83266303397475,Deli / Bodega
1720,Country Club,40.844245936947374,-73.8240992675385,Pelham Bake Shop,40.84546398013317,-73.83102534626656,Bakery
1721,Country Club,40.844245936947374,-73.8240992675385,George's Restaurant,40.84694474346586,-73.83218412978853,Diner
1722,Country Club,40.844245936947374,-73.8240992675385,Mexico Magico Restaurant,40.84665466644338,-73.83207247777908,Mexican Restaurant
1723,Country Club,40.844245936947374,-73.8240992675385,Lucca Italian Restaurant,40.847676,-73.831834,Italian Restaurant
1724,Country Club,40.844245936947374,-73.8240992675385,Honey's Thai Pavilion,40.84784479852375,-73.83131988215104,Thai Restaurant
1725,Country Club,40.844245936947374,-73.8240992675385,Bases Loaded,40.84723270317454,-73.83229038332479,Sports Bar
1726,Country Club,40.844245936947374,-73.8240992675385,Planet Fitness,40.84829046054853,-73.83087490241945,Gym / Fitness Center
1727,Country Club,40.844245936947374,-73.8240992675385,Key Food,40.85075906754876,-73.83022703369909,Supermarket
1728,Country Club,40.844245936947374,-73.8240992675385,Giovanni's Italian Restaurant,40.85178560311938,-73.82978599125016,Italian Restaurant
1729,Country Club,40.844245936947374,-73.8240992675385,Shangri-La,40.84715972410305,-73.83264181934335,Asian Restaurant
1730,Country Club,40.844245936947374,-73.8240992675385,Dunkin',40.8525056299267,-73.82753607433142,Donut Shop
1731,Country Club,40.844245936947374,-73.8240992675385,SUBWAY,40.84328,-73.826175,Sandwich Place
1732,Country Club,40.844245936947374,-73.8240992675385,Shamrock Inn,40.84609345937261,-73.8318589098194,Bar
1733,Country Club,40.844245936947374,-73.8240992675385,Pelham Delite Bakery,40.845167,-73.83082900000001,Bakery
1734,Country Club,40.844245936947374,-73.8240992675385,Chirping Chicken,40.84745434282861,-73.83076149559376,BBQ Joint
1735,Country Club,40.844245936947374,-73.8240992675385,Carvel,40.847676,-73.831834,Ice Cream Shop
1736,Country Club,40.844245936947374,-73.8240992675385,Jimmy Ryan's,40.84407568345206,-73.83014190065316,Dive Bar
1737,Country Club,40.844245936947374,-73.8240992675385,Juice Me,40.84825906382749,-73.83136996335718,Juice Bar
1738,Country Club,40.844245936947374,-73.8240992675385,Verizon,40.84285300671838,-73.82872213995792,Mobile Phone Shop
1739,Country Club,40.844245936947374,-73.8240992675385,Vito's Deli,40.84557415660614,-73.8313353648965,Italian Restaurant
1740,Country Club,40.844245936947374,-73.8240992675385,SUBWAY / Convenient Store,40.84635,-73.832075,Sandwich Place
1741,Country Club,40.844245936947374,-73.8240992675385,Chase Bank,40.847057,-73.831591,Bank
1742,Country Club,40.844245936947374,-73.8240992675385,Lehigh Wines & Liquors,40.846699639974574,-73.8328505463829,Food & Drink Shop
1743,Country Club,40.844245936947374,-73.8240992675385,Burger King,40.852655,-73.827742,Fast Food Restaurant
1744,Country Club,40.844245936947374,-73.8240992675385,SUBWAY,40.852371999999995,-73.827511,Sandwich Place
1745,Country Club,40.844245936947374,-73.8240992675385,Capital One Bank,40.8478513,-73.8308669,Bank
1746,Country Club,40.844245936947374,-73.8240992675385,7-Eleven,40.8518317191355,-73.8287814614068,Convenience Store
1747,Country Club,40.844245936947374,-73.8240992675385,CVS pharmacy,40.852422067925474,-73.82724053586031,Pharmacy
1748,Country Club,40.844245936947374,-73.8240992675385,Lily's Nail Salon & Spa,40.84487483121289,-73.83072911669348,Salon / Barbershop
1749,Country Club,40.844245936947374,-73.8240992675385,Chase Bank,40.852051,-73.829651,Bank
1750,Country Club,40.844245936947374,-73.8240992675385,Dunkin',40.84640780925593,-73.83157343124185,Donut Shop
1751,Country Club,40.844245936947374,-73.8240992675385,Vivienne's Bar,40.84794857088276,-73.83127639864472,Dive Bar
1752,Country Club,40.844245936947374,-73.8240992675385,China palace chinese restaurant,40.843896,-73.829649,Chinese Restaurant
1753,Country Club,40.844245936947374,-73.8240992675385,Bravo Pizzeria,40.845766565952545,-73.81769969183392,Pizza Place
1754,Country Club,40.844245936947374,-73.8240992675385,Pride Cleaners,40.84377122209181,-73.83115170593618,Dry Cleaner
1755,Country Club,40.844245936947374,-73.8240992675385,Six Happiness Chinese,40.840565000000005,-73.82942,Chinese Restaurant
1756,Country Club,40.844245936947374,-73.8240992675385,Fusion Wireless AT&T Store,40.845379799999996,-73.83135625,Electronics Store
1757,Country Club,40.844245936947374,-73.8240992675385,Pelham Bay Gourmet Deli,40.84744144,-73.83112362,Deli / Bodega
1758,Country Club,40.844245936947374,-73.8240992675385,Pinocchio Pizza,40.847640999999996,-73.83114300000001,Pizza Place
1759,Country Club,40.844245936947374,-73.8240992675385,Mangia's Brick Oven Pizza and Pasta,40.846617805050855,-73.83190069456802,Italian Restaurant
1760,Country Club,40.844245936947374,-73.8240992675385,Excel Martial Arts,40.84785132853687,-73.83104764101763,Martial Arts Dojo
1761,Country Club,40.844245936947374,-73.8240992675385,Fair And Goods Grocery,40.843312,-73.832704,Grocery Store
1762,Country Club,40.844245936947374,-73.8240992675385,Novelty Eats,40.846674,-73.832172,American Restaurant
1763,Country Club,40.844245936947374,-73.8240992675385,MTA MaBSTOA Bus Bx8 / Bx24 / BxM8 at Westchester Avenue / Crosby Avenue,40.84701166056316,-73.83225560188293,Bus Station
1764,Country Club,40.844245936947374,-73.8240992675385,Quality Diner,40.846849676660604,-73.83236316410901,Diner
1765,Country Club,40.844245936947374,-73.8240992675385,Westchester Country Club,40.841195,-73.815685,Beach
1766,Country Club,40.844245936947374,-73.8240992675385,My Boat Lucky 1 @ Evers Marina,40.846018,-73.814903,Harbor / Marina
1767,Country Club,40.844245936947374,-73.8240992675385,Waterbury Park- Hockey Rink,40.838124835195,-73.83076688305442,Hockey Rink
1768,Country Club,40.844245936947374,-73.8240992675385,Westchester Avenue & Mayflower Avenue,40.84528594319223,-73.83450635011354,Intersection
1769,Country Club,40.844245936947374,-73.8240992675385,Waterbury Park,40.83786143976972,-73.83080708846516,Playground
1770,Country Club,40.844245936947374,-73.8240992675385,Kennedy Chicken & Sandwiches,40.85281738889092,-73.82768787841928,Fast Food Restaurant
1771,Country Club,40.844245936947374,-73.8240992675385,"MTA Bx23, Bx29, Q50, Bee Line 45 Pelham Bay",40.852453407223194,-73.82715985008934,Bus Station
1772,Country Club,40.844245936947374,-73.8240992675385,Steve Deli,40.84138485339182,-73.83497556809756,Deli / Bodega
1773,Country Club,40.844245936947374,-73.8240992675385,Electric Paradise,40.852086627165875,-73.8292404317087,Cosmetics Shop
1774,Country Club,40.844245936947374,-73.8240992675385,King Hing,40.852266,-73.829225,Chinese Restaurant
1775,Parkchester,40.837937822267286,-73.85600310535783,Taqueria Tlaxcali,40.83609833012624,-73.85494781241097,Mexican Restaurant
1776,Parkchester,40.837937822267286,-73.85600310535783,Metropolitan Oval,40.838142641138084,-73.86008019713897,Plaza
1777,Parkchester,40.837937822267286,-73.85600310535783,Brisas Del Caribe Restaurant,40.83212810016732,-73.8512695728786,Latin American Restaurant
1778,Parkchester,40.837937822267286,-73.85600310535783,La Cocina Boricua,40.83443505191234,-73.85046647255061,Spanish Restaurant
1779,Parkchester,40.837937822267286,-73.85600310535783,Brisas Express,40.83464611209309,-73.86293307118228,Spanish Restaurant
1780,Parkchester,40.837937822267286,-73.85600310535783,Neerob,40.83611083931938,-73.85490233193293,Asian Restaurant
1781,Parkchester,40.837937822267286,-73.85600310535783,Jerry's Pizza,40.83587881991851,-73.8556310850081,Pizza Place
1782,Parkchester,40.837937822267286,-73.85600310535783,Georges Diner-Cafe,40.83688369165066,-73.84690272039172,Diner
1783,Parkchester,40.837937822267286,-73.85600310535783,Havana Café,40.833195032579326,-73.85141688734977,Spanish Restaurant
1784,Parkchester,40.837937822267286,-73.85600310535783,Ellie's Diner,40.83788039213797,-73.86013179887586,American Restaurant
1785,Parkchester,40.837937822267286,-73.85600310535783,Golden Krust Caribbean Restaurant,40.83617444841861,-73.86101282187846,Caribbean Restaurant
1786,Parkchester,40.837937822267286,-73.85600310535783,Chang Li Supermarket,40.83489492075461,-73.85535140525982,Supermarket
1787,Parkchester,40.837937822267286,-73.85600310535783,Isla Verde Cafe & Express,40.83271693880391,-73.86389704331172,Spanish Restaurant
1788,Parkchester,40.837937822267286,-73.85600310535783,Step-In Restaurant,40.83380247696807,-73.86097247180898,Diner
1789,Parkchester,40.837937822267286,-73.85600310535783,Sabor Latino Seafood Restaurant,40.83636550185743,-73.85303360278897,Chinese Restaurant
1790,Parkchester,40.837937822267286,-73.85600310535783,Estrellita Poblana,40.83441410928291,-73.85088040468041,Mexican Restaurant
1791,Parkchester,40.837937822267286,-73.85600310535783,Lorenz Dance Studio,40.83279392790561,-73.85119654075223,Dance Studio
1792,Parkchester,40.837937822267286,-73.85600310535783,Thai Cuisine,40.838048,-73.863917,Thai Restaurant
1793,Parkchester,40.837937822267286,-73.85600310535783,GameStop,40.83681460824893,-73.86086299073948,Video Game Store
1794,Parkchester,40.837937822267286,-73.85600310535783,Dollar Tree,40.833582585183606,-73.85672231792417,Discount Store
1795,Parkchester,40.837937822267286,-73.85600310535783,Starbucks,40.835396,-73.86151,Coffee Shop
1796,Parkchester,40.837937822267286,-73.85600310535783,New York Sports Clubs,40.8433776,-73.8568947,Gym
1797,Parkchester,40.837937822267286,-73.85600310535783,Blink Fitness Parkchester,40.83553298240013,-73.86045854599777,Gym
1798,Parkchester,40.837937822267286,-73.85600310535783,Ajo Y Oregano,40.839612,-73.86371,Caribbean Restaurant
1799,Parkchester,40.837937822267286,-73.85600310535783,Osvaldo Barbershop,40.8344540621221,-73.8520309064079,Cosmetics Shop
1800,Parkchester,40.837937822267286,-73.85600310535783,Willie's Steakhouse,40.83224223530382,-73.86487170735676,Latin American Restaurant
1801,Parkchester,40.837937822267286,-73.85600310535783,Carter's,40.835363,-73.860701,Kids Store
1802,Parkchester,40.837937822267286,-73.85600310535783,Little Caesars Pizza,40.832850841770224,-73.8619269963537,Pizza Place
1803,Parkchester,40.837937822267286,-73.85600310535783,Jenny's Roti Shop,40.833876000000004,-73.851235,Caribbean Restaurant
1804,Parkchester,40.837937822267286,-73.85600310535783,Sabrosura,40.8319356355082,-73.85101898514029,Latin American Restaurant
